Transaction ID,Transaction Amount,Transaction Date,Customer ID,Customer Age,Customer Gender,Transaction Type,IP Address,Transaction Currency,Fraudulent,Transaction Frequency
9a883edd-3108-455c-8796-119c98f94934,8441.84,2024-10-10 00:46:56,c7824443-5ef8-49a3-8f79-78aa424beb54,80,Female,Debit,217.88.147.34,INR,0,29
2b68a5d7-dad0-474f-8024-73f779ea97ee,9807.36,2024-06-14 04:50:33,f86ebb9e-1541-4c85-a613-553c16af0cdf,52,Female,Online Transfer,130.211.232.90,INR,0,6
ab229eee-228d-446a-9cf8-cbed72903e2e,1504.72,2024-01-28 03:01:48,78fcf6b0-c47f-47c2-981f-7d278fef0197,39,Female,Debit,183.209.244.57,INR,1,14
b82ee088-e3c8-4607-b29f-86eb83cbe70c,4349.45,2024-02-05 21:34:38,062bd195-7c72-4555-a1fd-956dd75e541f,47,Female,Debit,16.137.12.91,INR,0,4
ddd62600-4e43-45d4-bde0-7599bb587d75,8679.1,2024-08-05 23:34:43,181feab9-574e-4e75-80b1-a284ea0183bf,47,Female,Debit,79.101.191.251,INR,1,6
1108ad4c-6eb0-417a-93ac-1c9bba38545e,2524.02,2024-10-21 07:57:34,c6407dcd-17dc-4b88-b8ea-e64aeb73adb0,39,Female,Debit,28.36.56.78,INR,1,19
c28c12d8-5c5a-4127-804b-1d482ec3a2c5,1788.1,2024-08-12 14:29:28,3c968b37-c892-4c80-ac89-fb552b44eaf7,40,Female,Debit,14.39.93.123,INR,1,6
34a1508d-ed0d-4c70-83d8-1f4b89fc162f,3247.0,2024-09-11 09:45:31,a5d10d60-2d7e-4303-a5dc-a74637d5fc50,58,Male,Online Transfer,190.138.211.133,INR,0,2
2dee6a49-ca8f-475f-964a-ac3041d850e5,3573.09,2024-04-22 07:00:35,cc68ff1e-436d-4dd2-90b5-bb357acd339c,20,Female,Debit,95.50.151.220,INR,0,18
18662a3b-9524-4195-ba66-02a249e5269a,841.38,2024-08-20 14:52:19,8ee295fa-1829-4244-bae2-373a8ae427ab,24,Male,Online Transfer,96.204.142.44,INR,0,13
ad8a053f-d1ab-4968-b9ac-8d919dae1450,6329.57,2024-06-15 02:09:26,f523dc9d-e0da-445d-8b0b-f8e09aa79e2f,45,Female,Credit,7.160.67.54,INR,1,9
bc44768f-2fee-4d5c-b330-67b4e4059f90,6890.23,2023-11-24 17:29:13,b807b9a3-cf5a-438f-915d-8603dc001b6f,33,Female,Debit,111.143.48.96,INR,0,23
3809ff13-f427-43ab-b8e9-faca9ba80131,3266.56,2024-10-15 23:04:38,c587ec61-4196-4ba0-b50c-040fd4388fed,20,Male,Online Transfer,177.22.141.86,INR,0,19
015675e1-a7b8-4369-92d1-0df77be2db3b,3819.75,2023-12-08 04:46:50,096e502a-d79a-40cb-8ebb-bbfa715178b1,80,Male,Credit,120.48.189.236,INR,1,13
19d9a284-63f9-4937-bced-fb530649ba98,4225.88,2024-09-26 19:38:58,84ab35c1-faaf-46ef-b4c3-13a602d6af3b,19,Male,Online Transfer,166.157.190.200,INR,1,11
a873eed0-fe7b-4d45-a4d8-7158b430cbb3,7216.22,2024-06-14 05:54:21,2faa383f-7493-4eec-b5fd-1bfe805217f6,65,Male,Credit,193.4.58.246,INR,0,1
1df374a4-c7da-4833-aa10-a305033fb46c,7936.65,2023-12-25 09:28:35,03625226-fa1d-41f7-91d8-1538f0f26135,54,Female,Credit,131.97.230.102,INR,0,24
779d2011-6f43-454a-a138-7f15cfdaed25,6942.88,2024-11-10 02:17:45,64a6c4e3-91e0-4bae-9ad0-fcd44b560de7,21,Female,Online Transfer,56.105.131.224,INR,1,22
c0d766f2-1330-410f-ac27-1be4db0e1afd,2152.88,2024-01-23 09:07:02,73a74adc-f2b6-44da-b976-f96498170afc,77,Female,Credit,57.118.9.153,INR,0,7
974d871e-7d92-4ba2-85e4-d47fdc269a6e,2769.26,2024-11-19 08:01:08,349c2805-7faf-4a82-b247-8257b8126bb4,60,Male,Online Transfer,60.68.172.33,INR,1,25
55ef55d8-74f8-4b94-ae32-58cae0244e1d,9097.55,2024-03-14 12:40:54,223be449-7e94-4be7-9e42-9a2724c103b8,61,Female,Credit,49.5.236.168,INR,0,21
e7676bec-a6bc-4505-b590-88ea8f60f81a,4072.42,2024-01-18 11:54:44,40fa739a-f860-4479-8354-d0e45a67b18f,19,Female,Online Transfer,41.111.194.198,INR,0,15
a58fdb9c-d758-4b8d-875f-6cce4f448b56,2748.41,2024-06-30 14:28:27,3c287ed6-297e-4b76-9a22-bd00fac0dd41,47,Female,Debit,120.11.187.201,INR,0,1
af6a8563-b804-453d-90b7-fa27349d0d2c,2249.02,2024-06-11 18:14:01,5e4631f3-c4e2-4a6d-b8e1-26c7cac8797a,63,Female,Debit,12.9.143.251,INR,0,12
c8f3040c-d625-44c1-a70f-5055d2f04acd,6114.25,2024-05-09 08:47:24,501da3b9-db09-41d0-bcb5-35c215dbe8de,64,Female,Online Transfer,29.217.218.145,INR,1,26
3d2bec24-066c-45cf-9bb4-5ea8218e01e1,6348.09,2024-11-17 14:17:03,921c1300-912d-4dfb-9f05-e3f1852e51af,39,Female,Credit,17.245.110.85,INR,0,7
a72fd2b9-9a13-4e8e-87c9-68f89ec99276,3430.16,2024-01-01 00:51:44,1dbd81b6-d257-465c-8fef-ebb7f462fb24,38,Female,Credit,15.119.144.190,INR,0,15
0252997d-e384-4180-a24a-42fc065eeb72,4620.01,2024-01-09 05:54:04,df45fe7c-148f-45fe-ae25-c49e86044477,65,Female,Debit,107.9.45.63,INR,0,21
3c29983b-d11c-4081-bc50-2d9d2807339f,6730.19,2024-01-20 20:40:00,828fd834-aaa6-497f-acad-35bb080b1cba,34,Female,Debit,128.132.115.201,INR,0,19
33c4c9bf-da1a-426a-850b-08659f08419f,6314.21,2024-05-31 10:51:50,c98733e4-e2c6-4321-bf26-0f029b2d497a,53,Female,Debit,182.249.173.11,INR,0,28
660b617a-81ef-4738-b363-a92007c1919d,7480.36,2024-01-11 12:31:15,8938ee72-5350-4e29-915c-fd123627d613,51,Female,Credit,84.12.228.107,INR,1,29
0149d7bc-4aef-4c27-a79d-d1261f680178,7508.82,2024-10-10 23:44:30,eaf62eec-bb5f-4bf4-9ef5-ba661bffdd7c,46,Female,Debit,223.196.96.195,INR,0,25
d68f451a-be56-4ae1-8c9c-96e5bc443085,6249.0,2024-09-28 10:06:31,7dbab7e8-2bc0-41d2-9ceb-dc0cad0fe8e9,28,Female,Online Transfer,63.54.192.146,INR,1,1
11d883d7-e399-42da-925d-6e659d152be9,4154.51,2024-05-03 03:24:42,a861fabd-aeb4-4840-9ae5-da5c8b377105,66,Male,Credit,81.33.72.218,INR,1,17
4d3a2f47-4609-4ad0-a7f5-d2863fba5491,9896.81,2024-06-08 05:53:43,646054bf-cfe2-44be-9784-8ec79175cba1,42,Male,Credit,124.130.148.126,INR,0,17
317fc866-3232-4885-8bee-cb7eda003922,970.7,2023-12-04 22:38:43,7c4df9f7-83c1-4b23-88e5-86510c82c08a,31,Male,Debit,173.13.135.123,INR,1,3
7705051b-8882-41c3-b3fd-90bbb1ab2883,1787.05,2024-03-18 17:49:14,c758d18a-456d-4ede-ade5-f6471de935c5,28,Female,Online Transfer,32.135.156.226,INR,1,12
08d77a2a-bf73-4e5c-9d50-5315738e4f27,3520.89,2024-11-06 19:13:10,4f5cf7b8-40fb-40b0-846f-3d8dccf64927,31,Female,Online Transfer,24.31.40.200,INR,1,6
b9e6a788-5279-4d71-9b87-ad9e08367d06,3194.72,2024-02-18 15:18:42,b87f1245-27cb-4803-95cb-f6ae48493be9,41,Male,Online Transfer,11.75.172.142,INR,1,26
9e55940a-7032-4503-b038-9b583abd80e5,5023.54,2024-08-11 08:46:37,ab8b2cce-9ea2-4995-a017-535c8238d36a,52,Female,Debit,57.28.136.33,INR,1,11
d16988c9-e040-41fd-8301-f53819592787,4948.84,2024-02-01 12:54:15,b3964c83-bb30-4171-ad17-5252a68ec38e,47,Female,Credit,68.2.117.230,INR,0,3
54fac444-5bbb-4e78-9586-eed695d07d14,9239.18,2024-06-18 17:51:58,61d8e266-b553-4592-a075-4c59001ab4af,29,Female,Credit,83.160.236.111,INR,0,8
9262f463-1804-4a59-b4c7-9c604290baf6,5327.12,2023-11-29 03:16:00,1feda385-8fc8-4ab3-9ab8-2b8afb0336ef,39,Female,Online Transfer,35.212.26.36,INR,0,14
55011dd2-73a3-4471-bd2f-16d0bc68ace2,6833.83,2024-07-31 03:54:57,454ecd4a-0b5e-43f2-a846-455804c880b6,24,Female,Online Transfer,200.180.141.67,INR,1,14
1a5562a9-b7c5-43e3-9dcd-942c89fe9703,9742.5,2024-08-06 22:23:02,734bc426-08a7-4052-868c-7dea69ae22c4,44,Male,Online Transfer,199.136.196.247,INR,0,10
558a4803-22fd-44a2-b1ea-f9487476e6d0,6189.14,2024-09-20 17:04:17,9e25aca4-8f53-4b65-a4d6-50918f1f4c2c,26,Male,Online Transfer,220.250.54.174,INR,1,2
3cf517b0-a57e-40ba-98d6-ec9d8cb36b43,9454.94,2024-09-06 16:23:36,25b0a2f6-1322-4b00-9378-685111a7559a,38,Male,Debit,41.143.252.148,INR,1,14
c71a7c78-1441-423e-9bcf-bb325d30ad17,6843.95,2024-06-05 04:43:07,17673ecc-f8d1-4ec7-befd-44847ef6c2ac,78,Female,Debit,182.119.73.159,INR,1,9
67f30ff8-7665-471b-a359-1454f3507197,5521.02,2024-06-11 17:29:09,12bd36cc-104f-4ca9-b87b-41c28a100990,73,Male,Debit,134.189.245.122,INR,1,3
cd87a06d-8a60-436c-9d30-348fdb02c171,3691.27,2024-07-28 03:08:15,115a196c-0fed-4daf-a564-5baec4f4ee51,73,Male,Debit,203.145.103.108,INR,1,21
6ed6c2d6-ef85-4778-93a2-c94b03d9896c,9371.47,2024-08-16 11:06:31,ef8149a7-f07f-4c26-a900-8c3b0de0ea48,76,Male,Credit,122.151.254.204,INR,0,26
c8e0a73f-a4a8-4afc-9c98-8159a1c486af,2930.53,2024-10-19 12:06:36,5cfdf1b6-6f6d-4adb-8ed6-72153da389a6,75,Male,Debit,194.17.239.68,INR,1,8
649f2c5b-5e6d-46c2-af08-2dbd0ab6f1c0,4592.47,2024-06-23 09:51:15,d61576e7-2bcb-4c90-b6b6-728e7070f20d,61,Female,Debit,1.17.230.80,INR,0,16
a80aaabd-80d2-4c10-819b-84db043d6254,9728.08,2024-02-19 07:20:27,5958e284-6f7d-42a7-95dc-e59a0a5b7530,50,Male,Online Transfer,36.0.133.250,INR,1,2
6448bf5f-70bd-4c6f-81fc-0cd6007b214c,8720.98,2024-09-04 04:51:35,74b9287f-6bee-400c-90c3-fb60d142784a,76,Male,Debit,121.145.252.155,INR,1,6
61b2bb12-52f4-4fa4-86ec-b4a06b6b9f8c,7220.74,2024-04-27 00:23:14,d330b478-c19a-450e-859b-2f2ba7bb69e4,22,Male,Online Transfer,122.255.143.128,INR,0,28
b33c1783-a098-4a6f-b3e1-64c9e628a833,6820.55,2023-12-22 06:28:52,3363ed19-9d17-4fd3-86d5-37f1d0983b74,44,Female,Credit,72.30.147.174,INR,0,21
042f8075-f042-4060-b71b-73e36af0b9c2,7830.64,2024-09-29 06:30:39,2b2fb0f6-f39d-49c7-9eb7-f247f8e66c3b,79,Female,Online Transfer,25.15.242.103,INR,0,29
21c44a79-50a0-40dd-bd02-9e63be1a65bf,7158.23,2024-10-06 20:48:58,c9825c7d-4fd0-4028-b4e1-de791aee2450,56,Male,Credit,69.124.160.152,INR,1,26
439fbb98-3b1d-4065-a1aa-e60f300a6a14,8277.71,2024-05-25 01:40:24,31015aee-c6bc-48e1-baa0-0f48a78bdeab,21,Female,Credit,80.36.83.237,INR,0,25
d17a3f49-8899-4998-b804-5f89cf90d197,3634.37,2024-10-07 14:25:52,357a681c-e029-4296-8eb5-3f23dd45d401,63,Female,Credit,51.212.44.178,INR,0,12
c7f0ecc2-bb94-49fe-99ec-556daa8d9e26,1037.13,2023-12-01 11:53:46,527cbcbe-692b-45be-aa63-7bc2b97feac3,72,Female,Online Transfer,55.252.254.4,INR,0,5
2dcb620a-4529-4b93-a7ca-e6e52c2636a0,7220.22,2024-05-11 11:05:01,2f7fa24e-feb9-4760-972a-d17a6805e8c7,41,Female,Online Transfer,150.154.243.84,INR,1,2
e9fa2c58-4708-4e35-ba7f-1af32bd12796,1420.36,2024-02-28 18:47:55,b78fb5fc-4fa8-41d6-bcfd-4191440ee44c,33,Female,Debit,68.130.140.173,INR,1,16
78c58132-f871-47a5-8e1d-6056f078d72e,972.16,2023-12-14 18:07:37,bbb632c3-ab5c-4a6b-9f03-334697960751,59,Male,Credit,180.27.12.173,INR,1,5
99bcb7f7-a2fb-4998-b237-833fb43c7294,7525.27,2024-09-08 08:09:43,cbfb3ede-8a6a-4e2f-9874-9d9227ae80c5,66,Female,Credit,79.196.245.165,INR,1,15
727d6ce1-7e03-4d77-9677-6bb5ba025236,6892.25,2024-08-13 06:13:50,79592987-dcb0-419e-8e2c-ca0f8c225c54,39,Female,Online Transfer,164.216.177.10,INR,1,12
e44a830c-a0be-421f-9355-d7a64a6416bb,5682.74,2024-01-06 13:27:39,cc92770d-0d6c-4e80-ace8-975acf669c65,56,Male,Debit,118.242.111.57,INR,0,4
4569707a-e054-4b13-bfc3-a10f9478c562,5218.27,2024-03-19 03:38:49,a38a5d40-95fa-415a-a39b-3e04ce06bd9d,19,Male,Credit,49.112.157.68,INR,1,15
793436e7-97b0-408f-8216-08ace5bc1ed9,7138.32,2024-11-19 19:24:21,f533c256-f2f6-46f4-a798-7ddd04da9639,37,Male,Online Transfer,103.154.143.237,INR,1,11
e60ec48c-8c1c-4d75-89e0-281a97e588da,4753.37,2024-10-30 22:36:11,cfcc180a-1849-450b-ac14-6a41b8b4a917,46,Female,Debit,95.98.4.137,INR,0,16
a1bb24be-b153-4a77-91b6-ed25c5f7d561,1466.11,2024-08-12 20:08:39,4df09730-9ad0-4779-b8e2-a5cfc6c9e273,36,Female,Credit,153.193.62.92,INR,0,23
3389c00c-cc75-4e0e-863d-0418a3552572,281.02,2024-01-27 15:39:40,a8a841f0-8194-4a37-9205-47ab18a665be,31,Female,Debit,210.115.15.41,INR,0,6
dff1a327-fdc4-4cc0-97e6-d4ae68330e62,2594.95,2024-03-23 15:46:03,a026d143-add6-45c2-a931-c9c68bf48883,64,Female,Credit,220.128.96.10,INR,0,14
585739fc-c746-46aa-8b0f-df8469830a55,9724.06,2024-01-26 13:43:08,5793ec63-30aa-4b0e-8d48-a8a90fc32280,59,Male,Online Transfer,94.43.63.181,INR,1,18
dbc3dbe2-2085-45b5-a29f-71b00d69af35,5233.85,2024-03-21 11:16:19,89a45508-4fae-47d2-b903-ae012afa976d,42,Female,Online Transfer,168.166.210.181,INR,0,12
84d9d84f-68e0-4cb5-a599-44038a1ca6f2,8707.95,2024-05-03 21:21:22,7511507d-fb54-4214-954d-e0de522c7a90,48,Male,Credit,147.99.184.103,INR,1,27
a9cc0685-c252-46a7-bffc-962994b7cb69,143.31,2024-05-03 01:38:19,9ab8f999-9c99-434e-bb53-0687df59673c,78,Male,Credit,45.114.216.147,INR,0,11
42c37afd-e464-49b3-9478-e5e0c418fb93,3093.77,2024-08-31 11:36:28,9af5c312-4aec-41d7-85d5-3fa82bab9ede,32,Male,Credit,185.126.209.40,INR,0,13
6ae38945-ee4e-4ad6-abcc-799a923bcbab,6500.32,2024-06-27 08:53:22,0132db9f-f108-4497-9537-9c0562ef5c9e,40,Female,Credit,3.24.106.152,INR,0,21
d88a8748-7ff9-4f62-a9c6-3ec09b8d43a5,8399.93,2024-06-06 12:00:06,73bab126-08fe-4c86-ba33-b9c12302f1b1,72,Male,Online Transfer,21.183.227.192,INR,0,23
102a4214-a52a-4370-9902-42bc1f05db68,3636.24,2024-11-08 00:12:59,3102a468-c646-452b-a060-60429df33c11,20,Female,Online Transfer,112.124.9.23,INR,0,11
69111646-87ae-4b73-a1ae-583cd47e03d3,9520.33,2024-09-06 17:22:08,d80af382-2dbd-45f0-90f8-e76286c77c53,50,Male,Credit,7.9.42.246,INR,0,23
b60ec01d-9a3b-4751-881d-4b3dfe00d8db,9704.4,2024-01-20 15:07:35,d42d91b9-62ed-4e86-8d39-5c2e288a4ae0,21,Female,Online Transfer,16.235.26.145,INR,0,16
bee922a7-a419-4bec-871d-079be096b11a,2447.68,2024-04-25 15:37:59,82d260be-e305-4def-9bcb-07f170b06b2f,69,Male,Online Transfer,215.182.59.184,INR,0,15
d9b8cd88-a34f-46e4-ac98-87e9bf02253e,2284.17,2024-07-08 12:33:04,79932a58-cdec-4ba0-9768-1a014606498b,63,Female,Debit,2.129.232.59,INR,0,21
0ff1e977-b5cc-4d74-a343-a42a4e1f6310,9793.8,2024-02-28 03:36:08,d98fdcd3-64e3-4687-a9c9-cf9933d9aeea,35,Female,Debit,166.214.103.149,INR,0,28
95faf820-c3d7-4c7d-91c1-2b7e108d9d75,7333.64,2024-04-21 11:24:33,18f83118-29ae-49b9-8b2b-1f6835bda19d,76,Male,Debit,178.240.169.142,INR,1,15
159e8eae-9ed7-4130-8e15-e7e02871a5a9,609.59,2024-03-05 16:12:00,8124900d-ff6c-4003-a8f0-3710e2f55344,32,Male,Online Transfer,155.93.242.130,INR,1,25
f51f8a2f-1f5a-42c8-8d95-4c379a7af150,4643.25,2024-01-16 09:09:07,4a0aa2fe-f1c0-4031-9be7-8a9ac25d87db,52,Male,Credit,58.98.82.103,INR,0,4
e098365b-9b88-4cdc-8c53-a6f221b8a5d7,1965.06,2024-05-28 16:08:27,97037d1d-81ca-41ba-ad77-d46fd92dc8f9,25,Female,Debit,76.39.26.223,INR,1,11
b902deb8-9ac6-464e-8aab-6a849c395740,1974.77,2024-02-20 22:36:42,2c3e8939-9028-4a74-bef1-e1739c1a903c,52,Male,Online Transfer,76.163.206.221,INR,1,19
e3fa6706-5fb9-4e62-8fe5-604c08fc1696,3000.31,2024-07-08 03:41:51,8acc72c1-d550-404b-a779-b32955e30a48,18,Female,Debit,82.173.38.185,INR,1,15
de831622-39fe-4ba8-a45f-43da53d4bca9,7774.18,2024-02-29 18:02:20,861a49e8-5ae9-4473-9fc5-a1b7866c5718,30,Female,Debit,13.116.233.184,INR,1,4
84f5face-46a6-4879-9f96-8482e23d102c,7545.85,2024-05-21 09:59:35,0a7ca49b-260d-4844-a179-e8611d5ae950,56,Female,Credit,100.186.198.255,INR,0,21
143cd345-44e7-43c1-991c-b2de16ae0c3b,3287.07,2024-11-11 06:45:54,bdd0424d-73e5-4fda-9415-b5f8ddfbf849,48,Female,Online Transfer,198.186.149.2,INR,1,13
d23222d9-85e2-4ec4-9314-b3ae8b8b6da5,2642.73,2024-10-06 09:17:12,6a809c89-a855-487a-9200-690f5f7fbd87,52,Male,Credit,131.90.10.128,INR,1,22
ceea55d6-b56a-4d09-ae22-c73a7c1f1a03,6778.75,2024-09-11 09:51:13,80608078-a7e6-4ea2-8ff3-3e52118ea77e,50,Female,Online Transfer,120.247.175.74,INR,1,19
221d372d-bcd4-496a-af2e-4d5b53db2f4b,1115.59,2024-05-19 10:35:38,a02edb72-cb34-4979-8da9-bd0c5869e052,66,Male,Credit,74.219.26.113,INR,0,2
0bc7dddc-f628-4441-aab0-82d9ecac30b5,3192.76,2024-08-14 02:03:40,17a01a02-63e0-42b7-a5b7-763cb56d05dc,80,Female,Credit,28.218.10.82,INR,0,14
ed0441b7-cb36-43e7-8cc2-d281f64403a7,1788.77,2024-01-24 23:05:01,ca6cdb54-4a69-4a74-afbf-2c2d3f99b7ec,66,Female,Online Transfer,145.115.236.180,INR,1,29
80f6157d-3894-492d-9a21-4ac8361bf60d,946.59,2024-06-13 20:41:27,67cb97b3-3d05-4613-89a5-d8af1ef1fbbf,73,Female,Credit,139.65.151.87,INR,0,4
13cef4d4-df80-471e-b3e0-5e42b4100eb6,1936.76,2024-07-16 04:38:15,7c68319a-447f-4a75-8190-e5f247b8d59a,24,Male,Debit,28.26.118.255,INR,1,16
3b703e57-a244-411a-94c4-8be5410fee9c,5018.29,2024-01-22 01:39:15,fb68871e-0bf4-48f3-965a-eeef727fbc5a,38,Female,Debit,30.210.94.10,INR,1,21
53f8504f-261c-4122-9da0-7d77d69da86d,9275.59,2024-03-06 21:53:36,cf46711e-71da-4e6f-add7-59bc4a20381a,31,Male,Credit,169.28.170.34,INR,0,20
30399dff-f0d9-44e1-b49f-103456624576,1919.85,2024-01-29 05:02:06,8dfa79aa-a260-407c-adcc-da97cf69e975,43,Male,Debit,115.11.15.63,INR,0,14
12d998f4-629d-4a2c-9e87-b4081228da37,3257.49,2024-06-22 00:32:05,8d90c6c5-acef-4ba4-b40a-4d6e89690b53,51,Female,Online Transfer,92.75.103.87,INR,1,27
c8b4d880-e36e-4ef8-a792-fd638886f5d7,7797.77,2024-04-27 16:16:23,fcd1306f-af6c-4277-9afe-b2f3c883b14d,35,Male,Credit,79.102.121.245,INR,1,29
3fe715c8-071e-4374-8c00-5f91a332a48e,9343.37,2024-04-27 00:58:12,150965e5-307b-496c-8390-e07ae7d87779,71,Female,Credit,168.155.241.122,INR,0,15
861758a4-c0e2-400e-8e1d-19ff6e09923b,3063.02,2024-03-08 15:11:17,d0ceda89-97fe-4771-a9ff-890dd5349284,64,Female,Online Transfer,65.171.107.197,INR,1,28
e0183b0a-d838-4187-a6be-78b91d624509,4497.63,2024-08-13 16:43:17,7171e54c-b471-4e7e-a375-6655e79a2e77,45,Female,Credit,191.46.207.156,INR,0,3
ba402cc4-a335-4544-8167-89811619ae6a,7622.47,2024-03-10 20:42:58,dd8750ce-793c-4319-b392-b9e3849fb076,43,Male,Credit,180.134.140.0,INR,1,8
ae6a9b86-2ea5-41b3-9b8f-7cba49083c53,6458.28,2024-07-17 09:44:49,2f87d33b-01c2-4319-99e9-5326c64da282,26,Female,Credit,24.230.223.195,INR,0,16
764b2aad-2492-43d1-99f5-01d62087c284,8185.51,2024-10-06 15:48:56,3bad6403-04e5-449c-8e20-c9c03ebf5fea,30,Male,Online Transfer,107.127.122.15,INR,1,10
e4fed30e-15bf-4065-9f22-7415ca0092fd,2948.67,2024-06-08 09:16:12,a90776c9-be27-4ed5-82e9-8781be08c705,41,Male,Credit,109.234.102.180,INR,1,4
eeee33d7-1d9f-4b9d-a0dc-013b4d1e05dd,7909.41,2024-08-28 06:54:32,aae9f3fe-0686-4e57-9992-5c14a47f939e,38,Male,Debit,45.109.108.160,INR,1,18
33c661ac-96a6-4594-9396-04b743ec0ee4,8564.18,2024-06-19 03:50:24,4552a3c6-8ca8-4b4d-b863-3696d33f1d9a,24,Male,Debit,103.10.162.59,INR,0,2
3e65b60c-2c1b-458a-8269-908b189f2060,3255.5,2024-06-10 04:39:19,33c91968-7aad-411d-8097-50fbf0df93a8,48,Female,Debit,142.42.177.81,INR,1,17
e48aadb8-c369-4694-befa-5f057f13aea6,6878.32,2023-11-27 22:45:42,a13b81fa-3348-4594-a206-de0b0366f1a6,76,Female,Debit,157.78.132.43,INR,1,13
e4fab57f-6976-4c39-8436-7df14784bb25,9869.31,2024-06-30 20:58:34,f90209df-a1d4-49ae-b512-b1422892e415,55,Female,Debit,86.228.200.119,INR,0,4
7c31b81c-3cef-408b-8a35-d0e57ad099b7,562.09,2024-09-20 15:16:55,d074fb9f-9080-4508-9e10-ff4d0421882f,39,Female,Online Transfer,8.36.222.19,INR,1,26
f3edc798-ad71-4470-a6f1-022f39712b33,4381.81,2024-07-24 09:43:49,d3e301dd-7c0c-424d-a9af-ed9f06c09b55,36,Male,Credit,92.160.95.46,INR,0,25
cce0a7bf-5356-472b-947f-9acfdcbf2792,8808.62,2024-02-01 17:00:56,d46160dc-c605-4d4d-8fdd-d673d943de1c,22,Female,Online Transfer,86.76.63.78,INR,1,11
4cc448f2-1bb9-497a-b763-4a43d8ed8695,8243.28,2024-10-24 09:14:20,d5db6aba-a482-49a2-acc2-2b5397a83a1c,73,Male,Online Transfer,70.237.46.136,INR,1,7
16ea4b5f-a984-4932-bd09-0c755d524c02,5741.31,2024-03-02 05:50:49,8a5b3227-fce4-4659-a0b0-a8f9ff478ee3,53,Male,Credit,181.147.163.130,INR,0,12
8464f673-3903-4613-91f2-a688d1506c07,3279.09,2023-12-17 08:52:58,e16335b5-c70f-4e52-b7d2-4fb29817b25e,52,Female,Online Transfer,55.237.30.23,INR,1,10
357cd5c9-23a2-4613-8d3c-40fbc40c86ec,6896.01,2023-12-01 19:50:35,dc88feb5-eeb6-4189-abd2-d1fbd59aa24a,26,Male,Online Transfer,210.215.93.113,INR,1,7
7d091ce4-9c23-4056-858a-64b96c0fb912,9572.04,2024-02-04 23:21:22,f042c7e1-b89b-47fe-9db6-658cecceb7e8,41,Female,Online Transfer,120.31.231.136,INR,0,13
9e09ba1a-b6d3-4f38-9ec6-586b9f7e8169,1842.22,2024-04-28 22:34:49,a581ad75-cda9-416e-a989-032a2302aae6,47,Male,Credit,21.177.11.242,INR,1,7
d3aea61c-b9fc-41fd-946e-1c0eef0acd74,3330.79,2023-12-29 19:50:28,7995e41f-f316-4784-9f85-e12030cb9685,61,Female,Credit,108.198.186.240,INR,0,24
894d0aaa-3b4c-45c1-98e3-12ab0de9a9ac,1403.56,2024-01-13 13:48:47,484ade71-a3e4-4210-abe7-e6fbfacfc851,59,Female,Credit,171.171.214.185,INR,1,17
52a6235a-bf10-49b1-89fe-590a0137be0e,8060.84,2024-04-11 06:50:53,92e71b88-d6a7-494a-a4d7-caf1ce249237,69,Male,Online Transfer,196.87.20.45,INR,0,10
10c0f990-847c-4ef2-9fe9-eeb7719984f4,9129.91,2024-08-10 01:00:28,699ffbdc-a781-428a-b5bd-896ae13837a1,50,Female,Debit,174.56.113.178,INR,1,29
7a4f1791-147e-48ef-b37c-b7cfd9d8cfe8,9956.55,2024-02-12 22:53:14,5fb723e5-e9a0-4571-926c-0e1f7c973f56,79,Female,Online Transfer,196.224.222.189,INR,1,10
642f327a-6563-4739-b0cb-3fb83b386f3e,2827.18,2024-06-29 10:07:50,38023245-ce94-424d-af7f-5227ba10b47d,39,Male,Online Transfer,36.96.237.90,INR,0,24
8d6c70c4-3650-4a75-b6bf-34edcec51e8d,5653.5,2024-07-13 01:23:13,8d351540-08ba-4a9f-ba51-6571d50d0678,80,Male,Online Transfer,150.55.55.249,INR,0,4
230b635f-5111-4622-9c6e-f34dcfdaf322,7986.11,2024-11-05 21:07:46,8fa0b095-fd9b-4eda-b468-a3f8574aacae,72,Male,Online Transfer,159.17.120.168,INR,1,20
23578045-0bbf-4fc9-b902-58de4b415400,6100.7,2024-03-16 01:39:31,d3e4babc-bbb1-4912-b950-7c00127086c7,30,Male,Online Transfer,109.181.7.18,INR,1,4
9a3a73b0-2bfd-46aa-88da-b9b5aecb9939,8177.74,2024-08-09 10:47:18,2b2c0dd0-fce2-42eb-9b15-0355f6ea63e9,47,Female,Online Transfer,95.103.60.95,INR,0,22
8c596850-389d-4c8f-82ac-9fce62bb7088,6504.79,2024-03-20 08:17:13,32c25d88-d196-4467-ac5d-1608f3141e1c,22,Male,Online Transfer,10.73.52.156,INR,1,7
e62dbdc6-a4a4-468e-8695-593414715f6e,4541.02,2024-11-22 15:45:43,a79b8f77-4d7e-40ce-8dac-86e1f57fc75e,67,Female,Debit,189.72.246.41,INR,1,22
79b2918f-e87f-4a4e-836b-30d154a57d78,5747.8,2024-05-17 11:47:07,2addd3ef-9cc4-4d88-b4f0-d4e7954c213d,18,Female,Debit,43.50.6.133,INR,0,1
87eca811-d6ee-4744-a3d3-58ea65bc008c,2253.07,2024-01-15 19:55:35,6fd9073f-1a24-476d-9de6-bf2685ad6313,45,Male,Credit,60.48.71.7,INR,0,12
